"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.996497095E1,6.221338734E-2,3.469592929E-1,9.730413437E0,9.736796029E0
1.996733158E1,6.939185411E-2,3.421736360E-1,9.720842361E0,9.727110272E0
1.996969220E1,7.896314561E-2,3.517449200E-1,9.756733894E0,9.763391621E0
1.997205288E1,6.939185411E-2,3.373879790E-1,9.739984512E0,9.746073270E0
1.997441350E1,6.221338734E-2,3.158525825E-1,9.739984512E0,9.745303056E0
1.997677418E1,7.417750359E-2,3.302095234E-1,9.720842361E0,9.726732074E0
1.997913481E1,5.503492057E-2,3.373879790E-1,9.739984512E0,9.745981623E0
1.998149543E1,7.178468257E-2,3.373879790E-1,9.742377281E0,9.748481870E0
1.998385611E1,5.503492057E-2,3.469592929E-1,9.728020668E0,9.734361598E0
1.998621673E1,4.785645381E-2,3.421736360E-1,9.737591743E0,9.743719310E0
1.998857736E1,5.503492057E-2,3.589234054E-1,9.737591743E0,9.744359795E0
1.999093804E1,5.742774159E-2,3.445664644E-1,9.735198975E0,9.741464113E0
1.999329866E1,7.178468257E-2,3.254238665E-1,9.730413437E0,9.736118292E0
1.999565929E1,7.417750359E-2,3.565305769E-1,9.716055870E0,9.722878073E0
1.999801996E1,5.982056633E-2,3.589234054E-1,9.737591743E0,9.744387999E0
2.000038059E1,5.742774159E-2,3.565305769E-1,9.751948357E0,9.758632524E0
2.000274121E1,7.417750359E-2,3.445664644E-1,9.744770050E0,9.751142070E0
2.000510189E1,6.460621208E-2,3.469592929E-1,9.739984512E0,9.746376404E0
2.000746251E1,4.307080805E-2,3.589234054E-1,9.737591743E0,9.744299568E0
2.000982314E1,4.546362907E-2,3.445664644E-1,9.737591743E0,9.743792175E0
2.001218382E1,5.503492057E-2,3.613162339E-1,9.742377281E0,9.749230398E0
2.001454444E1,4.067798331E-2,3.349951804E-1,9.739984512E0,9.745828583E0
2.001690507E1,6.699903309E-2,3.493520916E-1,9.723235130E0,9.729739830E0
2.001926574E1,7.178468257E-2,3.469592929E-1,9.732806206E0,9.739253074E0
2.002162637E1,5.982056633E-2,3.326023519E-1,9.754341125E0,9.760193319E0
2.002398699E1,8.614161611E-2,3.326023519E-1,9.728020668E0,9.734086029E0
2.002634767E1,5.742774159E-2,3.421736360E-1,9.737591743E0,9.743771021E0
2.002870830E1,5.264209956E-2,3.326023519E-1,9.742377281E0,9.748195249E0
2.003106892E1,7.896314561E-2,3.445664644E-1,9.735198975E0,9.741614871E0
2.003342960E1,5.982056633E-2,3.373879790E-1,9.718449593E0,9.724488245E0
2.003579022E1,6.699903309E-2,3.254238665E-1,9.732806206E0,9.738475558E0
2.003815085E1,6.699903309E-2,3.613162339E-1,9.718449593E0,9.725394633E0
2.004051147E1,5.264209956E-2,3.421736360E-1,9.737591743E0,9.743743990E0
2.004287215E1,6.221338734E-2,3.493520916E-1,9.756733894E0,9.763184607E0
2.004523277E1,8.135596663E-2,3.517449200E-1,9.742377281E0,9.749064487E0
2.004759345E1,5.742774159E-2,3.445664644E-1,9.749555588E0,9.755811507E0
2.004995408E1,6.221338734E-2,3.613162339E-1,9.739984512E0,9.746882488E0
2.005231475E1,5.264209956E-2,3.493520916E-1,9.730413437E0,9.736825136E0
2.005467538E1,8.135596663E-2,3.349951804E-1,9.749555588E0,9.755648350E0
2.005703600E1,6.460621208E-2,3.254238665E-1,9.730413437E0,9.736068011E0
2.005939668E1,6.939185411E-2,3.206382394E-1,9.728020668E0,9.733550751E0
2.006175731E1,8.853443712E-2,3.589234054E-1,9.732806206E0,9.739824485E0
2.006411793E1,5.503492057E-2,3.493520916E-1,9.739984512E0,9.746403133E0
2.006647861E1,7.657032460E-2,3.421736360E-1,9.730413437E0,9.736728992E0
2.006883923E1,5.264209956E-2,3.589234054E-1,9.732806206E0,9.739564356E0
2.007119986E1,4.785645381E-2,3.326023519E-1,9.718449593E0,9.724257146E0
2.007356054E1,6.699903309E-2,3.565305769E-1,9.756733894E0,9.763475775E0
2.007592116E1,7.178468257E-2,3.421736360E-1,9.732806206E0,9.739083760E0
2.007828178E1,7.417750359E-2,3.445664644E-1,9.737591743E0,9.743968458E0
2.008064246E1,6.939185411E-2,3.134597540E-1,9.739984512E0,9.745274267E0
2.008300309E1,7.178468257E-2,3.541377485E-1,9.739984512E0,9.746684815E0
2.008536371E1,8.135596663E-2,3.397808075E-1,9.737591743E0,9.743857694E0
2.008772439E1,7.417750359E-2,3.278166950E-1,9.737591743E0,9.743390532E0
2.009008501E1,7.896314561E-2,3.158525825E-1,9.732806206E0,9.738250083E0
2.009244564E1,8.614161611E-2,3.541377485E-1,9.732806206E0,9.739627845E0
2.009480632E1,9.571290761E-2,3.421736360E-1,9.737591743E0,9.744071876E0
2.009716694E1,6.939185411E-2,3.373879790E-1,9.732806206E0,9.738899451E0
2.009952757E1,7.178468257E-2,3.493520916E-1,9.732806206E0,9.739338610E0
2.010188824E1,6.460621208E-2,3.397808075E-1,9.737591743E0,9.743732238E0
2.010424887E1,6.460621208E-2,3.326023519E-1,9.732806206E0,9.738701912E0
2.010660949E1,5.742774159E-2,3.182454109E-1,9.725627899E0,9.731002832E0
2.010897017E1,5.024927482E-2,3.541377485E-1,9.728020668E0,9.734594221E0
2.011133080E1,6.939185411E-2,3.445664644E-1,9.728020668E0,9.734368361E0
2.011369142E1,6.699903309E-2,3.373879790E-1,9.718449593E0,9.724535053E0
2.011605210E1,6.939185411E-2,3.326023519E-1,9.737591743E0,9.743517461E0
2.011841272E1,6.221338734E-2,3.373879790E-1,9.732806206E0,9.738850948E0
2.012077330E1,7.417750359E-2,3.469592929E-1,9.737591743E0,9.744053367E0
2.012313402E1,7.896314561E-2,3.517449200E-1,9.742377281E0,9.749044813E0
2.012549465E1,6.939185411E-2,3.326023519E-1,9.756733894E0,9.762647993E0
2.012785527E1,7.896314561E-2,3.326023519E-1,9.742377281E0,9.748372920E0
2.013021595E1,6.221338734E-2,3.469592929E-1,9.728020668E0,9.734404829E0
2.013257658E1,8.135596663E-2,3.421736360E-1,9.744770050E0,9.751115060E0
2.013493720E1,7.896314561E-2,3.302095234E-1,9.751948357E0,9.757856848E0
2.013729788E1,6.460621208E-2,3.302095234E-1,9.751948357E0,9.757751229E0
2.013965850E1,7.657032460E-2,3.469592929E-1,9.747162819E0,9.753636593E0
2.014201918E1,7.657032460E-2,3.349951804E-1,9.735198975E0,9.741261923E0
2.014437981E1,6.699903309E-2,3.469592929E-1,9.728020668E0,9.734436591E0
2.014674043E1,6.460621208E-2,3.517449200E-1,9.754341125E0,9.760894900E0
2.014910106E1,6.939185411E-2,3.493520916E-1,9.737591743E0,9.744103606E0
2.015146173E1,7.417750359E-2,3.684946895E-1,9.735198975E0,9.742452962E0
2.015382236E1,5.982056633E-2,3.373879790E-1,9.739984512E0,9.746009822E0
2.015618304E1,7.896314561E-2,3.397808075E-1,9.730413437E0,9.736664307E0
2.015854366E1,8.374879509E-2,3.637090325E-1,9.749555588E0,9.756696791E0
2.016090428E1,7.417750359E-2,3.373879790E-1,9.737591743E0,9.743717253E0
2.016326496E1,5.982056633E-2,3.397808075E-1,9.732806206E0,9.738919146E0
2.016562559E1,6.939185411E-2,3.373879790E-1,9.739984512E0,9.746073270E0
2.016798621E1,6.221338734E-2,3.517449200E-1,9.763913155E0,9.770444979E0
2.017034684E1,5.024927482E-2,3.517449200E-1,9.749555588E0,9.756028067E0
2.017270751E1,6.221338734E-2,3.278166950E-1,9.730413437E0,9.736132700E0
2.017506814E1,7.896314561E-2,3.493520916E-1,9.735198975E0,9.741785316E0
2.017742866E1,5.982056633E-2,3.373879790E-1,9.771091461E0,9.777097601E0
2.017978944E1,6.939185411E-2,3.278166950E-1,9.737591743E0,9.743355273E0
2.018215007E1,7.417750359E-2,3.445664644E-1,9.732806206E0,9.739186054E0
2.018451069E1,5.982056633E-2,3.373879790E-1,9.732806206E0,9.738835956E0
2.018687126E1,6.460621208E-2,3.349951804E-1,9.732806206E0,9.738783927E0
2.018923199E1,4.785645381E-2,3.493520916E-1,9.735198975E0,9.741582838E0
2.019159267E1,5.742774159E-2,3.254238665E-1,9.732806206E0,9.738414413E0
2.019395330E1,7.657032460E-2,3.565305769E-1,9.744770050E0,9.751590660E0
2.019631392E1,5.264209956E-2,3.421736360E-1,9.725627899E0,9.731787709E0
2.019867460E1,7.417750359E-2,3.230310678E-1,9.744770050E0,9.750404848E0
2.020103517E1,7.896314561E-2,3.445664644E-1,9.739984512E0,9.746397259E0
2.020339585E1,7.896314561E-2,3.469592929E-1,9.735198975E0,9.741699801E0
2.020575652E1,7.657032460E-2,3.373879790E-1,9.742377281E0,9.748518285E0
2.020811715E1,4.785645381E-2,3.302095234E-1,9.744770050E0,9.750480598E0
2.021047777E1,7.178468257E-2,3.397808075E-1,9.751948357E0,9.758129984E0
2.021283845E1,5.742774159E-2,3.684946895E-1,9.723235130E0,9.730384765E0
2.021519908E1,5.742774159E-2,3.349951804E-1,9.725627899E0,9.731565021E0
2.021755970E1,6.460621208E-2,3.373879790E-1,9.756733894E0,9.762779363E0
2.021992038E1,7.178468257E-2,3.302095234E-1,9.751948357E0,9.757801398E0
2.022228100E1,5.024927482E-2,3.254238665E-1,9.735198975E0,9.740766128E0
2.022464163E1,7.896314561E-2,3.158525825E-1,9.713663101E0,9.719117700E0
2.022700231E1,4.785645381E-2,3.302095234E-1,9.742377281E0,9.748089231E0
2.022936293E1,7.178468257E-2,3.254238665E-1,9.732806206E0,9.738509659E0
2.023172356E1,6.699903309E-2,3.349951804E-1,9.732806206E0,9.738800094E0
2.023408423E1,4.785645381E-2,3.349951804E-1,9.742377281E0,9.748252515E0
2.023644486E1,3.589234129E-2,3.541377485E-1,9.756733894E0,9.763224779E0
2.023880548E1,7.178468257E-2,3.445664644E-1,9.744770050E0,9.751124162E0
2.024116616E1,7.178468257E-2,3.421736360E-1,9.718449593E0,9.724736414E0
2.024352678E1,9.332008660E-2,3.326023519E-1,9.742377281E0,9.748499785E0
2.024588741E1,5.982056633E-2,3.421736360E-1,9.723235130E0,9.729437944E0
2.024824809E1,3.589234129E-2,3.397808075E-1,9.739984512E0,9.745975454E0
2.025060871E1,8.374879509E-2,3.302095234E-1,9.744770050E0,9.750722820E0
2.025296934E1,1.028913707E-1,3.397808075E-1,9.728020668E0,9.734496584E0
2.025533001E1,7.657032460E-2,3.254238665E-1,9.728020668E0,9.733763395E0
2.025769064E1,6.221338734E-2,3.302095234E-1,9.728020668E0,9.733822217E0
2.026005126E1,7.178468257E-2,3.541377485E-1,9.744770050E0,9.751467065E0
2.026241194E1,7.657032460E-2,3.254238665E-1,9.735198975E0,9.740937469E0
2.026477257E1,3.589234129E-2,3.493520916E-1,9.742377281E0,9.748705054E0
2.026713319E1,5.264209956E-2,3.373879790E-1,9.735198975E0,9.741185806E0
2.026949387E1,7.178468257E-2,3.493520916E-1,9.747162819E0,9.753685608E0
2.027185449E1,7.178468257E-2,3.517449200E-1,9.730413437E0,9.737033593E0
2.027421512E1,7.657032460E-2,3.541377485E-1,9.720842361E0,9.727592342E0
2.027657580E1,6.939185411E-2,3.637090325E-1,9.723235130E0,9.730282673E0
2.027893642E1,5.742774159E-2,3.373879790E-1,9.751948357E0,9.757951903E0
2.028129705E1,5.264209956E-2,3.397808075E-1,9.723235130E0,9.729312596E0
2.028365772E1,3.349951655E-2,3.589234054E-1,9.723235130E0,9.729915191E0
2.028601835E1,6.460621208E-2,3.517449200E-1,9.732806206E0,9.739374471E0
2.028837897E1,6.460621208E-2,3.469592929E-1,9.730413437E0,9.736811612E0
2.029073965E1,6.460621208E-2,3.493520916E-1,9.759127617E0,9.765592286E0
2.029310027E1,6.460621208E-2,3.445664644E-1,9.725627899E0,9.731944207E0
2.029546090E1,7.417750359E-2,3.589234054E-1,9.728020668E0,9.734922415E0
2.029782158E1,6.699903309E-2,3.493520916E-1,9.739984512E0,9.746478033E0
2.030018220E1,5.024927482E-2,3.541377485E-1,9.739984512E0,9.746549997E0
2.030254283E1,7.657032460E-2,3.278166950E-1,9.761520386E0,9.767323433E0
2.030490350E1,7.896314561E-2,3.397808075E-1,9.720842361E0,9.727099382E0
2.030726413E1,5.503492057E-2,3.302095234E-1,9.730413437E0,9.736170337E0
2.030962481E1,5.982056633E-2,3.326023519E-1,9.742377281E0,9.748236657E0
2.031198538E1,8.853443712E-2,3.421736360E-1,9.737591743E0,9.744004008E0
2.031434606E1,6.699903309E-2,3.565305769E-1,9.735198975E0,9.741955758E0
2.031670668E1,5.982056633E-2,3.589234054E-1,9.732806206E0,9.739605801E0
2.031906736E1,7.178468257E-2,3.302095234E-1,9.711270332E0,9.717147876E0
2.032142798E1,8.614161611E-2,3.373879790E-1,9.732806206E0,9.739033200E0
2.032378861E1,7.896314561E-2,3.469592929E-1,9.732806206E0,9.739308629E0
2.032614923E1,7.417750359E-2,3.326023519E-1,9.720842361E0,9.726813602E0
2.032850991E1,7.896314561E-2,3.445664644E-1,9.737591743E0,9.744006065E0
2.033087059E1,7.417750359E-2,3.493520916E-1,9.749555588E0,9.756094677E0
2.033323121E1,6.460621208E-2,3.397808075E-1,9.759127617E0,9.765254569E0
2.033559184E1,6.460621208E-2,3.373879790E-1,9.749555588E0,9.755605505E0
2.033795246E1,5.264209956E-2,3.421736360E-1,9.723235130E0,9.729396455E0
2.034031314E1,5.742774159E-2,3.397808075E-1,9.735198975E0,9.741296013E0
2.034267376E1,5.503492057E-2,3.493520916E-1,9.742377281E0,9.748794326E0
2.034503444E1,8.374879509E-2,3.230310678E-1,9.754341125E0,9.760047834E0
2.034739507E1,7.657032460E-2,3.230310678E-1,9.732806206E0,9.738466446E0
2.034975569E1,6.460621208E-2,3.373879790E-1,9.735198975E0,9.741257808E0
2.035211632E1,7.896314561E-2,3.589234054E-1,9.732806206E0,9.739742185E0
2.035447699E1,6.699903309E-2,3.421736360E-1,9.730413437E0,9.736658427E0
2.035683762E1,7.417750359E-2,3.373879790E-1,9.742377281E0,9.748499784E0
2.035919830E1,6.939185411E-2,3.445664644E-1,9.737591743E0,9.743933202E0
2.036155892E1,7.417750359E-2,3.493520916E-1,9.749555588E0,9.756094677E0
2.036391954E1,5.982056633E-2,3.397808075E-1,9.747162819E0,9.753266761E0
2.036628022E1,5.503492057E-2,3.182454109E-1,9.711270332E0,9.716639360E0
2.036864085E1,6.221338734E-2,3.421736360E-1,9.728020668E0,9.734235431E0
2.037100147E1,5.742774159E-2,3.445664644E-1,9.737591743E0,9.743855344E0
2.037336215E1,7.896314561E-2,3.397808075E-1,9.737591743E0,9.743838009E0
2.037572277E1,6.939185411E-2,3.565305769E-1,9.739984512E0,9.746754721E0
2.037808340E1,7.657032460E-2,3.756731451E-1,9.744770050E0,9.752309299E0
2.038044408E1,4.307080805E-2,3.493520916E-1,9.759127617E0,9.765473558E0
2.038280470E1,5.264209956E-2,3.684946895E-1,9.718449593E0,9.725575665E0
2.038516533E1,6.460621208E-2,3.565305769E-1,9.732806206E0,9.739548483E0
2.038752600E1,4.785645381E-2,3.397808075E-1,9.737591743E0,9.743635574E0
2.038988663E1,6.221338734E-2,3.493520916E-1,9.737591743E0,9.744055129E0
2.039224725E1,5.264209956E-2,3.493520916E-1,9.718449593E0,9.724869179E0
2.039460793E1,4.785645381E-2,3.373879790E-1,9.723235130E0,9.729204607E0
2.039696856E1,5.982056633E-2,3.373879790E-1,9.735198975E0,9.741227244E0
2.039932918E1,6.699903309E-2,3.493520916E-1,9.730413437E0,9.736913341E0
2.040168986E1,7.896314561E-2,3.278166950E-1,9.735198975E0,9.741036805E0
2.040405048E1,6.699903309E-2,3.517449200E-1,9.742377281E0,9.748955249E0
2.040641111E1,6.699903309E-2,3.421736360E-1,9.747162819E0,9.753397084E0
2.040877179E1,7.417750359E-2,3.541377485E-1,9.747162819E0,9.753876094E0
2.041113241E1,6.699903309E-2,3.445664644E-1,9.730413437E0,9.736742811E0
2.041349304E1,6.699903309E-2,3.541377485E-1,9.730413437E0,9.737086221E0
2.041585371E1,6.221338734E-2,3.397808075E-1,9.735198975E0,9.741325402E0
2.041821434E1,6.460621208E-2,3.469592929E-1,9.737591743E0,9.743985205E0
2.042057496E1,5.024927482E-2,3.493520916E-1,9.725627899E0,9.732030102E0
2.042293564E1,5.264209956E-2,3.445664644E-1,9.735198975E0,9.741437076E0
2.042529626E1,4.067798331E-2,3.493520916E-1,9.747162819E0,9.753506272E0
2.042765689E1,6.221338734E-2,3.326023519E-1,9.725627899E0,9.731512363E0
2.043001757E1,5.742774159E-2,3.469592929E-1,9.728020668E0,9.734375420E0
2.043237819E1,7.896314561E-2,3.349951804E-1,9.713663101E0,9.719758628E0
2.043473882E1,6.939185411E-2,3.278166950E-1,9.749555588E0,9.755312049E0
2.043709949E1,4.546362907E-2,3.469592929E-1,9.720842361E0,9.727138526E0
2.043946012E1,6.460621208E-2,3.445664644E-1,9.739984512E0,9.746291516E0
2.044182074E1,5.503492057E-2,3.373879790E-1,9.718449593E0,9.724459984E0
2.044418142E1,6.699903309E-2,3.349951804E-1,9.747162819E0,9.753147885E0
2.044654204E1,6.221338734E-2,3.445664644E-1,9.732806206E0,9.739102279E0
2.044890267E1,6.699903309E-2,3.469592929E-1,9.732806206E0,9.739218976E0
2.045126335E1,7.896314561E-2,3.397808075E-1,9.732806206E0,9.739055540E0
2.045362397E1,6.460621208E-2,3.230310678E-1,9.735198975E0,9.740771125E0
2.045598460E1,6.221338734E-2,3.302095234E-1,9.723235130E0,9.729039533E0
2.045834522E1,5.024927482E-2,3.517449200E-1,9.732806206E0,9.739289816E0
2.046070590E1,9.571290761E-2,3.469592929E-1,9.718449593E0,9.725112040E0
2.046306652E1,8.374879509E-2,3.421736360E-1,9.744770050E0,9.751135318E0
2.046542715E1,7.417750359E-2,3.254238665E-1,9.725627899E0,9.731353504E0
2.046778783E1,5.024927482E-2,3.349951804E-1,9.747162819E0,9.753047205E0
2.047014845E1,6.699903309E-2,3.230310678E-1,9.742377281E0,9.747961481E0
2.047250913E1,7.417750359E-2,3.421736360E-1,9.716055870E0,9.722362201E0
2.047486975E1,7.417750359E-2,3.373879790E-1,9.725627899E0,9.731760939E0
2.047723038E1,7.657032460E-2,3.421736360E-1,9.725627899E0,9.731946560E0
2.047959100E1,8.614161611E-2,3.517449200E-1,9.737591743E0,9.744323364E0
2.048195168E1,6.460621208E-2,3.469592929E-1,9.744770050E0,9.751158805E0
2.048431231E1,8.374879509E-2,3.302095234E-1,9.730413437E0,9.736374985E0
2.048667298E1,5.503492057E-2,3.445664644E-1,9.737591743E0,9.743841535E0
2.048903361E1,5.503492057E-2,3.493520916E-1,9.739984512E0,9.746403133E0
2.049139423E1,5.742774159E-2,3.421736360E-1,9.732806206E0,9.738988519E0
2.049375491E1,6.699903309E-2,3.373879790E-1,9.730413437E0,9.736491420E0
2.049611554E1,5.742774159E-2,3.254238665E-1,9.737591743E0,9.743197196E0
2.049847616E1,6.939185411E-2,3.326023519E-1,9.744770050E0,9.750691405E0
2.050083684E1,5.264209956E-2,3.469592929E-1,9.744770050E0,9.751086876E0
2.050319746E1,6.460621208E-2,3.469592929E-1,9.744770050E0,9.751158805E0
2.050555809E1,5.742774159E-2,3.541377485E-1,9.725627899E0,9.732242780E0
2.050791876E1,6.221338734E-2,3.541377485E-1,9.744770050E0,9.751401303E0
2.051027939E1,5.503492057E-2,3.326023519E-1,9.747162819E0,9.752991140E0
2.051264001E1,4.785645381E-2,3.278166950E-1,9.732806206E0,9.738442928E0
2.051500069E1,5.982056633E-2,3.421736360E-1,9.737591743E0,9.743785417E0
2.051736132E1,7.896314561E-2,3.349951804E-1,9.728020668E0,9.734107204E0
2.051972194E1,5.264209956E-2,3.397808075E-1,9.732806206E0,9.738877699E0
2.052208257E1,5.982056633E-2,3.373879790E-1,9.739984512E0,9.746009822E0
2.052444324E1,5.742774159E-2,3.326023519E-1,9.756733894E0,9.762570284E0
2.052680387E1,7.178468257E-2,3.541377485E-1,9.737591743E0,9.744293692E0
2.052916449E1,8.135596663E-2,3.469592929E-1,9.730413437E0,9.736937157E0
2.053152517E1,8.135596663E-2,3.326023519E-1,9.716055870E0,9.722087471E0
2.053388580E1,9.092725813E-2,3.373879790E-1,9.744770050E0,9.751032855E0
2.053624642E1,5.024927482E-2,3.517449200E-1,9.735198975E0,9.741680992E0
2.053860710E1,6.699903309E-2,3.421736360E-1,9.735198975E0,9.741440897E0
2.054096772E1,7.178468257E-2,3.206382394E-1,9.720842361E0,9.726393892E0
2.054332835E1,6.699903309E-2,3.565305769E-1,9.735198975E0,9.741955758E0
2.054568902E1,7.896314561E-2,3.397808075E-1,9.730413437E0,9.736664307E0
2.054804965E1,6.939185411E-2,3.278166950E-1,9.749555588E0,9.755312049E0
2.055041027E1,5.503492057E-2,3.206382394E-1,9.739984512E0,9.745416154E0
2.055277095E1,6.699903309E-2,3.302095234E-1,9.739984512E0,9.745810664E0
2.055513158E1,5.024927482E-2,3.397808075E-1,9.728020668E0,9.734082499E0
2.055749225E1,4.785645381E-2,3.349951804E-1,9.718449593E0,9.724339283E0
2.055985288E1,5.742774159E-2,3.421736360E-1,9.725627899E0,9.731814773E0
2.056221350E1,8.135596663E-2,3.637090325E-1,9.730413437E0,9.737548393E0
2.056457413E1,6.460621208E-2,3.541377485E-1,9.723235130E0,9.729896654E0
2.056693481E1,6.699903309E-2,3.565305769E-1,9.728020668E0,9.734782434E0
2.056929543E1,6.939185411E-2,3.565305769E-1,9.732806206E0,9.739581404E0
2.057165606E1,6.699903309E-2,3.469592929E-1,9.744770050E0,9.751174952E0
2.057401673E1,4.546362907E-2,3.493520916E-1,9.747162819E0,9.753527405E0
2.057637736E1,5.264209956E-2,3.397808075E-1,9.744770050E0,9.750834093E0
2.057873798E1,5.982056633E-2,3.254238665E-1,9.725627899E0,9.731254658E0
2.058109866E1,6.939185411E-2,3.302095234E-1,9.723235130E0,9.729088085E0
2.058345928E1,8.853443712E-2,3.684946895E-1,9.737591743E0,9.744963809E0
2.058581991E1,3.589234129E-2,3.445664644E-1,9.737591743E0,9.743752217E0
2.058818059E1,7.178468257E-2,3.278166950E-1,9.732806206E0,9.738589912E0
2.059054121E1,6.699903309E-2,3.278166950E-1,9.742377281E0,9.748121242E0
2.059290184E1,6.221338734E-2,3.349951804E-1,9.744770050E0,9.750724876E0
2.059526251E1,6.699903309E-2,3.445664644E-1,9.739984512E0,9.746307671E0
2.059762314E1,5.503492057E-2,3.469592929E-1,9.739984512E0,9.746317658E0
2.059998376E1,6.221338734E-2,3.397808075E-1,9.730413437E0,9.736542875E0
2.060234444E1,5.503492057E-2,3.469592929E-1,9.720842361E0,9.727187970E0
2.060470507E1,9.332008660E-2,3.565305769E-1,9.720842361E0,9.727826011E0
2.060706569E1,7.178468257E-2,3.373879790E-1,9.742377281E0,9.748481870E0
2.060942637E1,6.221338734E-2,3.493520916E-1,9.735198975E0,9.741663947E0
2.061178699E1,5.264209956E-2,3.397808075E-1,9.732806206E0,9.738877699E0
2.061414762E1,5.742774159E-2,3.254238665E-1,9.739984512E0,9.745588589E0
2.061650830E1,7.178468257E-2,3.373879790E-1,9.701699257E0,9.707829426E0
2.061886892E1,4.307080805E-2,3.493520916E-1,9.737591743E0,9.743951711E0
2.062122955E1,6.699903309E-2,3.445664644E-1,9.735198975E0,9.741525240E0
2.062359022E1,5.742774159E-2,3.397808075E-1,9.737591743E0,9.743687285E0
2.062595085E1,5.024927482E-2,3.373879790E-1,9.754341125E0,9.760303603E0
2.062831147E1,5.982056633E-2,3.421736360E-1,9.718449593E0,9.724655458E0
2.063067215E1,5.742774159E-2,3.302095234E-1,9.744770050E0,9.750532273E0
2.063303277E1,7.178468257E-2,3.493520916E-1,9.730413437E0,9.736947447E0
2.063539340E1,7.178468257E-2,3.326023519E-1,9.713663101E0,9.719620785E0
2.063775408E1,8.374879509E-2,3.469592929E-1,9.732806206E0,9.739348605E0
2.064011470E1,7.417750359E-2,3.661018610E-1,9.747162819E0,9.754317808E0
2.064247533E1,7.178468257E-2,3.589234054E-1,9.756733894E0,9.763597459E0
2.064483600E1,7.417750359E-2,3.326023519E-1,9.728020668E0,9.733987505E0
2.064719663E1,8.135596663E-2,3.349951804E-1,9.716055870E0,9.722169626E0
2.064955725E1,4.307080805E-2,3.421736360E-1,9.732806206E0,9.738914443E0
2.065191793E1,6.221338734E-2,3.637090325E-1,9.737591743E0,9.744580429E0
2.065427856E1,6.460621208E-2,3.469592929E-1,9.737591743E0,9.743985205E0
2.065663918E1,5.024927482E-2,3.302095234E-1,9.747162819E0,9.752884001E0
