Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),来源批次,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
32.18126379,0.06460621208,0.3302095234,9.739984512,9.745794508,data1,,,,
32.18362442,0.0765703246,0.3349951804,9.737591743,9.743653203,data1,,,,
32.18598504,0.05024927482,0.3445664644,9.747162819,9.753380648,data1,,,,
32.18834567,0.06221338734,0.3254238665,9.701699257,9.707354927,data1,,,,
32.19070629,0.05982056633,0.3302095234,9.742377281,9.748155308,data1,,,,
32.19306692,0.06939185411,0.3565305769,9.735198975,9.741972509,data1,,,,
32.1954276,0.05503492057,0.3206382394,9.735198975,9.740633285,data1,,,,
32.19778822,0.06699903309,0.3541377485,9.713663101,9.720347384,data1,,,,
32.20014884,0.08135596663,0.3086741269,9.751948357,9.757171478,data1,,,,
32.20250947,0.06699903309,0.35174492,9.747162819,9.753737559,data1,,,,
32.2048701,0.08614161611,0.3613162339,9.751948357,9.759019754,data1,,,,
32.20723072,0.07896314561,0.366101861,9.747162819,9.754355374,data1,,,,
32.20959134,0.0765703246,0.3493520916,9.720842361,9.727419294,data1,,,,
32.21195197,0.07896314561,0.3326023519,9.725627899,9.731633857,data1,,,,
32.2143126,0.07178468257,0.342173636,9.732806206,9.73908376,data1,,,,
32.21667322,0.05024927482,0.3493520916,9.747162819,9.753550886,data1,,,,
32.21903385,0.04307080805,0.337387979,9.749555588,9.755486656,data1,,,,
32.22139447,0.1028913707,0.3445664644,9.754341125,9.760967343,data1,,,,
32.22375515,0.07417750359,0.3302095234,9.737591743,9.743471332,data1,,,,
32.22611577,0.08853443712,0.3206382394,9.725627899,9.731314673,data1,,,,
32.2284764,0.04067798331,0.3565305769,9.728020668,9.734636864,data1,,,,
32.23083702,0.05503492057,0.3565305769,9.74477005,9.75144534,data1,,,,
32.23319765,0.05742774159,0.3541377485,9.759127617,9.765719806,data1,,,,
32.23555827,0.0765703246,0.3349951804,9.749555588,9.755609614,data1,,,,
32.2379189,0.06699903309,0.35174492,9.730413437,9.736999487,data1,,,,
32.24027947,0.06939185411,0.3326023519,9.730413437,9.736343523,data1,,,,
32.24264015,0.07417750359,0.3397808075,9.728020668,9.734235431,data1,,,,
32.24500077,0.05982056633,0.342173636,9.72323513,9.729437944,data1,,,,
32.2473614,0.07417750359,0.3349951804,9.737591743,9.743634693,data1,,,,
32.24972202,0.06460621208,0.3397808075,9.742377281,9.748514761,data1,,,,
32.25208265,0.05982056633,0.366101861,9.739984512,9.747046084,data1,,,,
32.25444327,0.04546362907,0.3613162339,9.742377281,9.749181066,data1,,,,
32.25680395,0.06221338734,0.337387979,9.71605587,9.722111027,data1,,,,
32.25916457,0.0765703246,0.3493520916,9.735198975,9.741766214,data1,,,,
32.2615252,0.06939185411,0.3397808075,9.728020668,9.734200139,data1,,,,
32.26388577,0.05982056633,0.3589234054,9.737591743,9.744387999,data1,,,,
32.26624645,0.06699903309,0.337387979,9.701699257,9.707795218,data1,,,,
32.26860707,0.05982056633,0.342173636,9.742377281,9.748567915,data1,,,,
32.2709677,0.09092725813,0.337387979,9.74477005,9.751032855,data1,,,,
32.27332827,0.07896314561,0.337387979,9.72323513,9.729407342,data1,,,,
32.27568895,0.06939185411,0.3230310678,9.735198975,9.740804042,data1,,,,
32.27804957,0.08374879509,0.3684946895,9.735198975,9.742530537,data1,,,,
32.2804102,0.05982056633,0.3230310678,9.742377281,9.747914785,data1,,,,
32.28277088,0.08614161611,0.35174492,9.713663101,9.720411293,data1,,,,
32.2851315,0.08135596663,0.3493520916,9.742377281,9.748978447,data1,,,,
32.28749213,0.07178468257,0.3349951804,9.742377281,9.748399351,data1,,,,
32.28985275,0.07178468257,0.3206382394,9.747162819,9.752699367,data1,,,,
32.29221338,0.0765703246,0.3493520916,9.737591743,9.74415737,data1,,,,
32.294574,0.07896314561,0.337387979,9.749555588,9.755711147,data1,,,,
32.29693463,0.06460621208,0.3469592929,9.742377281,9.748767604,data1,,,,
32.2992952,0.07417750359,0.3445664644,9.74477005,9.75114207,data1,,,,
32.30165588,0.07417750359,0.342173636,9.737591743,9.743884136,data1,,,,
32.3040165,0.06460621208,0.366101861,9.739984512,9.74707663,data1,,,,
32.30637713,0.06939185411,0.3206382394,9.737591743,9.743116394,data1,,,,
32.30873775,0.05503492057,0.3397808075,9.730413437,9.736499653,data1,,,,
32.31109838,0.07178468257,0.3254238665,9.754341125,9.760031994,data1,,,,
32.31345905,0.06460621208,0.337387979,9.737591743,9.743649089,data1,,,,
32.31581963,0.06460621208,0.3445664644,9.749555588,9.755856404,data1,,,,
32.3181803,0.08135596663,0.3397808075,9.739984512,9.746248924,data1,,,,
32.32054093,0.04546362907,0.3565305769,9.718449593,9.725093495,data1,,,,
32.32290155,0.08135596663,0.3397808075,9.730413437,9.736684007,data1,,,,
32.32526213,0.06221338734,0.3349951804,9.732806206,9.738768347,data1,,,,
32.3276228,0.06699903309,0.3469592929,9.725627899,9.732045399,data1,,,,
32.32998343,0.08135596663,0.35174492,9.711270332,9.717978944,data1,,,,
32.33234405,0.06699903309,0.3349951804,9.725627899,9.731626209,data1,,,,
32.33470463,0.07417750359,0.3230310678,9.728020668,9.733665162,data1,,,,
32.3370653,0.05742774159,0.3349951804,9.742377281,9.748304202,data1,,,,
32.33942593,0.07896314561,0.337387979,9.730413437,9.736581098,data1,,,,
32.34178655,0.08374879509,0.35174492,9.728020668,9.734738028,data1,,,,
32.34414718,0.04785645381,0.3326023519,9.730413437,9.736213854,data1,,,,
32.34650786,0.05982056633,0.3637090325,9.756733894,9.763693924,data1,,,,
32.34886848,0.08135596663,0.3445664644,9.74477005,9.75119932,data1,,,,
32.3512291,0.09571290761,0.3349951804,9.756733894,9.762952372,data1,,,,
32.35358973,0.08374879509,0.3445664644,9.732806206,9.739263655,data1,,,,
32.35595036,0.05982056633,0.3469592929,9.72323513,9.729607425,data1,,,,
